System, ManagementID, LastUpdate, Current OS, Status, Blueprint Failed IDs, Blueprint Failed Reason, Software Update Failures
MBP-F44MV02K20, 4491e68f-8782-4153-a8db-40a7c77bd233, 2025-10-29T01:16:40.695, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-06T09:01:03-04:00
MBP-CY3J30QLVH, 95cadbd5-b0c8-4463-a717-60390c527e21, 2025-11-07T04:31:06.533, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-06T10:08:14-05:00
MBP-J4VGP4C7K3, 0cb178d3-11b6-4ddd-808a-aa93b7b9f0f5, 2025-11-11T06:42:21.799, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x99aa4a2e0 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-11T01:42:15-05:00
MAC-FXQ6JJW2V1, 658f10fe-b2c2-4bb4-a40c-435269a41e28, 2025-06-11T12:23:34.482, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-06-11T08:23:27-04:00
MBP-FYL4RLXYF0, 3efa9352-e16d-4aa2-9673-c065a6b484a8, 2025-09-29T14:30:22.227, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-09-29T10:30:16-04:00
MBP-K2091P6Y9M, b44c113c-c40d-4207-8b29-bc8fc239b9bf, 2026-01-16T16:30:48.183, macOS 15.7.2, success, , , count:3 reason:Error Domain=SUMacControllerError Code=7701 "[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object" UserInfo={SUMacControllerErrorLocalizedTitle=Unable to download software update; NSLocalizedDescription=Try again or contact Apple support for assistance.; NSDebugDescription=[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object} timestamp:2025-11-25T12:53:59-05:00
MBP-J6YNJ9QP0W, 4d791f60-09ce-45a6-9cb3-6126ba7f97a1, 2026-01-12T14:26:47.11, macOS 26.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7114 "[SUMacControllerErrorClientRequestedCancel=7114] Client (softwareupdated) requested cancellation of current update: [SUMacControllerError:7509]" UserInfo={NSLocalizedDescription=The client requested cancellation completed.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorClientRequestedCancel=7114] Client (softwareupdated) requested cancellation of current update: [SUMacControllerError:7509]; NSUnderlyingError=0x58a594090 {Error Domain=SUMacControllerError Code=7509 "[SUMacControllerErrorAccessLost=7509] New access control request (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandCancelCurrentUpdate|cookie:F7ACA38A-4BAE-48C5-9B68-F96679F538C6.<237>)) has taken away control from the current client (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandDownloadAndPrepareUpdate|cookie:F7ACA38A-4BAE-48C5-9B68-F96679F538C6.<231>))" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessLost=7509] New access control request (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandCancelCurrentUpdate|cookie:F7ACA38A-4BAE-48C5-9B68-F96679F538C6.<237>)) has taken away control from the current client (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandDownloadAndPrepareUpdate|cookie:F7ACA38A-4BAE-48C5-9B68-F96679F538C6.<231>)); NSLocalizedDescription=The current software update operation was cancelled due to another process starting a new operation. Please try again later.}}} timestamp:2026-01-12T09:26:40-05:00
MBP-DXXK21VQ2V, d18dbb39-f969-4a97-ae79-76da6d885685, 2025-10-08T13:35:20.78, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7705 "[SUMacControllerErrorDownloadUpdateBrainFailed=7705] Failed to perform update brain download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadTimedOutResource(53)|NetworkRequired|]" UserInfo={SUMacControllerErrorIndicationsSummary=|NetworkRequired|; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadUpdateBrainFailed=7705] Failed to perform update brain download operation: [SUCoreError(MobileAsset):kSUCoreErrorAssetDownloadFailed(8700)_1_com.apple.MobileAssetError.Download(MobileAssetDownload):MADownloadTimedOutResource(53)|NetworkRequired|]; NSLocalizedDescription=macOS installer could not be downloaded. Make sure you’re connected to the internet and try again; or contact Apple support for assistance.; SUMacControllerErrorIndicationsMask=1; NSUnderlyingError=0x7b0771800 {Error Domain=SUCoreError Code=8700 "[kSUCoreErrorAssetDownloadFailed] failed to download asset" UserInfo={NSLocalizedDescription=[kSUCoreErrorAssetDownloadFailed] failed to download asset; NSUnderlyingError=0x7b07736c0 {Error Domain=com.apple.MobileAssetError.Download Code=53 "Download failed due to not being scheduled or the download of the whole resource was not able to complete in the time allowed. (Asset download for com.apple.MobileAsset.MobileSoftwareUpdate.MacUpdateBrain cd4286189eb0032a695cfb20c42b2bea69cb3027)" UserInfo={NSLocalizedDescription=Download failed due to not being scheduled or the download of the whole resource was not able to complete in the time allowed. (Asset download for com.apple.MobileAsset.MobileSoftwareUpdate.MacUpdateBrain cd4286189eb0032a695cfb20c42b2bea69cb3027); checkTimeoutConditions=true}}}}; SUMacControllerErrorIndicationsDescription=-> Network access is required.} timestamp:2025-10-06T00:19:27-04:00
MAC-KCJGJT4W22, 2da133d3-90f1-4d44-8556-0f93de381cc8, 2025-12-15T15:38:20.933, macOS 26.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x8ac293f30 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-12-15T07:57:59-05:00
MBP-MVQ50CFXYH, e0bf59d9-76f0-4f57-9be7-410264964958, 2026-01-22T14:38:51.76, macOS 15.7.2, success, , , count:2 reason:Error Domain=SUMacControllerError Code=7701 "[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object" UserInfo={SUMacControllerErrorLocalizedTitle=Unable to download software update; NSLocalizedDescription=Try again or contact Apple support for assistance.; NSDebugDescription=[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object} timestamp:2025-12-16T12:58:12-05:00
MBP-KTDFNX995C, 80c17435-616d-44ff-8592-07e44bd981dc, 2025-11-14T20:10:24.761, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Committing the stash requires a valid prepare yet none is currently available (currently ready)" UserInfo={NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Committing the stash requires a valid prepare yet none is currently available (currently ready); NSLocalizedDescription=Unable to save user credentials for software update at this time.} timestamp:2025-11-14T15:10:18-05:00
MBP-H4TJ10GGQ7H6, 01a5e9cd-cd04-4516-844b-a669bfcc0a28, 2026-01-23T04:24:27.168, macOS 15.7.2, success, , , count:57 reason:Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.sumaccontroller was invalidated from this process." UserInfo={NSDebugDescription=The connection to service named com.apple.sumaccontroller was invalidated from this process.} timestamp:2025-11-26T03:26:44-05:00
MAC-C4006GH0XJ, f1bbeaee-6edd-4945-874d-cd7c428ea2bb, 2026-01-23T05:07:36.133, macOS 15.7.2, success, , , count:625 reason:Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.sumaccontroller was invalidated from this process." UserInfo={NSDebugDescription=The connection to service named com.apple.sumaccontroller was invalidated from this process.} timestamp:2025-12-01T10:16:51-05:00
MBP-DWN4W6TX44, 98f8e9dc-5080-4e7d-b24f-5ab146b7bc87, 2025-11-12T13:37:18.242, macOS 14.8.2, fail, 368d14b3-6059-4ec2-8cc5-be8bdd44b20c, Error.MissingConfigurations, count:0 reason:Error Domain=SUOSUErrorDomain Code=0 "(null)" timestamp:2025-11-12T08:37:11-05:00
MAC-GY2W3JYFF6, 7289ff3a-7643-4422-98ac-55db3b717e7c, 2025-12-10T15:37:35.482, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUOSUErrorDomain Code=0 "AppQuitting" UserInfo={NSDebugDescription=AppQuitting} timestamp:2025-12-10T10:36:32-05:00
MAC-FGFCWP12Q0, 54816abc-6825-417a-99ab-256db1aa0a45, 2025-10-07T14:18:49.49, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Another context (com.apple.InstallAssistant) has control and control needs to be released by that context" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Another context (com.apple.InstallAssistant) has control and control needs to be released by that context; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-07T10:18:42-04:00
MAC-C02FM1LKMD6P, 4de9bda0-f24d-49cc-9be8-90eb5a09e0c5, 2025-10-06T13:12:06.155, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-06T09:12:00-04:00
MAC-RXQ4TLJLHQ, f4100e26-e30c-4366-bc34-4f7fb22e5080, 2025-11-09T23:59:06.034, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-09T15:59:23-05:00
MAC-TC9072L3KX, 78857783-0ced-4045-ada1-893bfee22ea3, 2025-11-09T23:03:21.925, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-09T15:55:11-05:00
MBP-H4TJ10CNQ7H6, 08281615-2835-4de5-bbd2-17372e64495c, 2026-01-23T04:50:44.593, macOS 15.7.2, success, , , count:72 reason:Error Domain=NSCocoaErrorDomain Code=4099 "The connection to service named com.apple.sumaccontroller was invalidated from this process." UserInfo={NSDebugDescription=The connection to service named com.apple.sumaccontroller was invalidated from this process.} timestamp:2025-11-26T08:17:31-05:00
MAC-MNWX24D6GT, c7a3a67b-411f-49d7-b943-28dfb2f71b56, 2025-11-08T00:22:30.222, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-14T09:29:42-03:00
MAC-NJXYJJ254T, 6b128d03-984a-46f5-992d-bd7c161059f1, 2025-11-17T21:22:50.462, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x6ea2c8420 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-17T16:22:33-05:00
MAC-MWN9Y0KM7Y, 2738395c-1a36-4637-8a0d-7e3e865d9fd8, 2025-11-10T17:55:31.075, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x9275df330 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-10T12:55:25-05:00
MAC-HWVXVL4D06, 2d1d84da-94c8-49c1-bf22-bc74b257d0fc, 2025-05-28T16:03:08.672, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-05-28T12:02:53-04:00
MAC-M6L6NMW0NL, 34712509-db3f-4cc0-8397-f02796876f42, 2025-11-21T19:46:08.366, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x8569f5680 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-21T14:46:02-05:00
MAC-C2M241G4HK, 9f0886e3-b5ea-402b-962e-7c320ffe0a8e, 2025-11-24T20:40:00.813, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Committing the stash requires a valid prepare yet none is currently available (currently ready)" UserInfo={NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Committing the stash requires a valid prepare yet none is currently available (currently ready); NSLocalizedDescription=Unable to save user credentials for software update at this time.} timestamp:2025-11-21T09:26:10-05:00
MAC-G7FW7R33YF, f64b0784-a671-4d5e-ba49-37607cb17540, 2025-10-29T11:56:02.203, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-10-29T07:55:55-04:00
MAC-H4TJ10APQ7H6, f06cbe5e-fd2a-45a0-8ae5-a5aaa29a9148, 2025-11-25T04:17:59.864, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7703 "[SUMacControllerErrorDownloadDescriptorReloadFailed=7703] Failed to reload the software update descriptor assets: [SUCoreError(MobileAsset):kSUCoreErrorAssetReloadNotFound(8705)]" UserInfo={NSUnderlyingError=0x93c3e9740 {Error Domain=SUCoreError Code=8705 "[kSUCoreErrorAssetReloadNotFound] Failed to reload software update asset for descriptor as asset was not found (no MobileAsset error)" UserInfo={NSLocalizedDescription=[kSUCoreErrorAssetReloadNotFound] Failed to reload software update asset for descriptor as asset was not found (no MobileAsset error)}}; SUMacControllerErrorIndicationsMask=0; SUMacControllerErrorLocalizedTitle=Unable to download software update; NSDebugDescription=[SUMacControllerErrorDownloadDescriptorReloadFailed=7703] Failed to reload the software update descriptor assets: [SUCoreError(MobileAsset):kSUCoreErrorAssetReloadNotFound(8705)]; NSLocalizedDescription=The available software updates have changed. Try again or contact Apple support for assistance.} timestamp:2025-11-12T10:03:38-05:00
MAC-XJ2LT4MVV0, 3de467be-9012-476a-b39e-dcaf79febca1, 2025-11-11T12:54:05.222, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0x5a6fe2400 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-11-11T07:53:59-05:00
MAC-P9F59MYQHL, d5314d03-efa9-4e9f-91a7-e957fc23a0ce, 2026-01-22T21:21:16.252, macOS 15.7.3, success, , , count:6 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Access request was denied; NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2026-01-19T12:02:38-05:00
MAC-V0HTJY77KY, 5396cb6f-3d1f-431b-b213-86cecbab508e, 2026-01-14T19:12:23.014, macOS 15.7.3, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7701 "[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object" UserInfo={SUMacControllerErrorLocalizedTitle=Unable to download software update; NSLocalizedDescription=Try again or contact Apple Support for assistance.; NSDebugDescription=[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object} timestamp:2025-12-22T19:38:29+05:30
MAC-JRW6499CYX, ca272908-1e4e-4a8f-accf-7a3b117de646, 2026-01-22T15:55:22.908, macOS 15.7.2, success, , , count:1 reason:Error Domain=SUMacControllerError Code=7701 "[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object" UserInfo={SUMacControllerErrorLocalizedTitle=Unable to download software update; NSLocalizedDescription=Try again or contact Apple support for assistance.; NSDebugDescription=[SUMacControllerErrorDownloadNoDescriptorProvided=7701] No descriptor provided on event info object} timestamp:2025-12-08T09:33:20-05:00
MAC-GM0JR9K9M1, 83e6e276-9873-4c9e-82cc-fcc8de768d24, 2025-12-16T16:12:35.38, macOS 26.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7749 "[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]" UserInfo={NSLocalizedDescription=Unable to save user credentials for software update at this time.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorCommitStashInvalidState=7749] Access control was denied; but no prepare is available for committing the stash (prepared update for another client): [SUMacControllerError:7507]; NSUnderlyingError=0xc33d7b4b0 {Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.}}} timestamp:2025-12-16T11:12:29-05:00
MAC-K3X9NMW6T5, a593390e-0498-4686-af89-7839d942e69f, 2026-01-12T22:29:19.184, macOS 26.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7114 "[SUMacControllerErrorClientRequestedCancel=7114] Client (softwareupdated) requested cancellation of current update: [SUMacControllerError:7509]" UserInfo={NSLocalizedDescription=The client requested cancellation completed.; SUMacControllerErrorIndicationsMask=0; NSDebugDescription=[SUMacControllerErrorClientRequestedCancel=7114] Client (softwareupdated) requested cancellation of current update: [SUMacControllerError:7509]; NSUnderlyingError=0x8f2e3c7b0 {Error Domain=SUMacControllerError Code=7509 "[SUMacControllerErrorAccessLost=7509] New access control request (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandCancelCurrentUpdate|cookie:C63E0B2E-B558-4783-A35B-7188F6340DBE.<243>)) has taken away control from the current client (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandDownloadAndPrepareUpdate|cookie:C63E0B2E-B558-4783-A35B-7188F6340DBE.<239>))" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessLost=7509] New access control request (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandCancelCurrentUpdate|cookie:C63E0B2E-B558-4783-A35B-7188F6340DBE.<243>)) has taken away control from the current client (SUMacControllerClientRequest(clientID:softwareupdated|command:SUMacControllerCommandDownloadAndPrepareUpdate|cookie:C63E0B2E-B558-4783-A35B-7188F6340DBE.<239>)); NSLocalizedDescription=The current software update operation was cancelled due to another process starting a new operation. Please try again later.}}} timestamp:2026-01-12T17:29:12-05:00
MAC-HWW9LJ4M16, bc10210a-dea9-4f9c-9f9e-6c2017a0afee, 2025-11-10T00:20:03.239, macOS 15.7.2, success, , , count:0 reason:Error Domain=SUMacControllerError Code=7507 "[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background)" UserInfo={NSDebugDescription=[SUMacControllerErrorAccessRequestDenied=7507] Context (softwareupdated) already has control; but priority downgrades are not allowed (current:ClientInitiated requesting:Background); NSLocalizedDescription=The software update request for this process was denied as another process is currently performing an operation. Please try again later.} timestamp:2025-11-09T17:40:51-05:00
